conjunctival_epithelial_cell	eye_photoreceptor_cell	Muller_cell	retinal_blood_vessel_endothelial_cell	keratocyte	corneal_epithelial_cell	melanocyte
ENSG00000171497	0.836	0.319569120287253	0.385964912280702	0.545454545454545	0.244755244755245	0.767441860465116	0.423728813559322
ENSG00000188243	5.244	0.700179533213645	3.33333333333333	1.72727272727273	2.71328671328671	4.58139534883721	2.40677966101695
ENSG00000137073	1.147	0.170556552962298	0.175438596491228	0.681818181818182	0.167832167832168	0.930232558139535	0.423728813559322
ENSG00000135823	0.608	0.136445242369838	0.12280701754386	0.454545454545455	0.125874125874126	0.767441860465116	0.372881355932203
ENSG00000100226	0.727	0.330341113105925	0.245614035087719	0.363636363636364	0.118881118881119	0.790697674418605	0.23728813559322
ENSG00000179950	1.356	0.754039497307002	1.57894736842105	0.181818181818182	0.587412587412587	2.3953488372093	1.11864406779661
ENSG00000275066	0.357	0.292639138240575	0.368421052631579	0.0909090909090909	0.335664335664336	0.395348837209302	0.423728813559322
ENSG00000101745	4.803	2.94973070017953	3.03508771929825	2.5	1.8041958041958	4.7906976744186	2.1864406779661
ENSG00000204070	0.746	0.371633752244165	0.43859649122807	0.181818181818182	0.328671328671329	0.511627906976744	0.457627118644068
ENSG00000156508	127.356	26.1669658886894	67.5614035087719	52.5	53.0769230769231	105.302325581395	83.406779661017
ENSG00000129559	3.562	0.987432675044883	3.01754385964912	0.954545454545455	1.93006993006993	6.18604651162791	2.91525423728814
ENSG00000072501	0.829	0.59245960502693	0.719298245614035	0.681818181818182	0.328671328671329	0.930232558139535	0.559322033898305
ENSG00000114446	0.433	0.746858168761221	1.10526315789474	0.318181818181818	0.902097902097902	0.441860465116279	0.932203389830508
ENSG00000130340	2.076	0.0161579892280072	0.087719298245614	0.590909090909091	1.06293706293706	3.16279069767442	1.01694915254237
ENSG00000166266	0.548	0.678635547576302	0.596491228070175	0.681818181818182	0.573426573426573	0.441860465116279	0.576271186440678
ENSG00000013374	0.737	0.556552962298025	0.649122807017544	0.454545454545455	0.664335664335664	1.04651162790698	0.593220338983051
ENSG00000134644	1.902	0.633752244165171	0.754385964912281	0.590909090909091	0.881118881118881	2.90697674418605	0.830508474576271
ENSG00000165272	55.93	0.360861759425494	0.473684210526316	0.318181818181818	0.391608391608392	11.6279069767442	0.406779661016949
ENSG00000171345	85.415	0.51705565529623	0.912280701754386	0.636363636363636	0.909090909090909	9.58139534883721	0.76271186440678
ENSG00000163191	150.907	1.55296229802513	2.84210526315789	6.40909090909091	15.006993006993	75.7906976744186	7.54237288135593
ENSG00000128422	40.057	0.359066427289048	0.736842105263158	0.727272727272727	0.48951048951049	7.58139534883721	0.813559322033898
