erythrocyte	classical_monocyte	neutrophil	memory_B_cell	plasma_cell	platelet
ENSG00000229314	0.006	0.028	0.729618163054696	0.0125523012552301	0.0468085106382979	0
ENSG00000115828	0.01	0.584	0.801857585139319	0.0334728033472803	0.182978723404255	0.07
ENSG00000008516	0.037	0.323	0.884416924664603	0.0627615062761506	0.131914893617021	0.01
ENSG00000158470	0.019	0.514	0.797729618163055	0.0460251046025105	0.148936170212766	0.14
ENSG00000116679	0.039	1.005	1.37667698658411	0.330543933054393	0.965957446808511	0.35
ENSG00000112062	0.023	1.026	1.18679050567595	0.276150627615063	1.09787234042553	0.84
ENSG00000115604	0.016	0.098	0.852425180598555	0.0794979079497908	0.106382978723404	0
ENSG00000054523	0.011	0.481	0.684210526315789	0.100418410041841	0.906382978723404	0.17
ENSG00000173559	0.011	0.772	1.07017543859649	0.443514644351464	1.05106382978723	0.15
ENSG00000103194	0.027	0.858	1.03405572755418	0.435146443514644	2.13617021276596	0.5
ENSG00000039319	0.014	0.77	0.403508771929825	0.292887029288703	0.497872340425532	0.04
ENSG00000203747	0.02	0.623	0.328173374613003	0.0460251046025105	0.217021276595745	0.04
ENSG00000204482	0.126	8.693	3.12899896800826	0.246861924686192	0.936170212765957	0.59
ENSG00000204472	0.173	17.512	1.60887512899897	0.200836820083682	1.4468085106383	0.49
ENSG00000101439	0.717	28.794	0.931888544891641	0.602510460251046	2.64255319148936	4.99
ENSG00000142089	0.199	3.712	0.525283797729618	0.175732217573222	0.459574468085106	4.92
ENSG00000166927	0.005	1.891	0.0557275541795666	0.133891213389121	0.153191489361702	0.01
ENSG00000197249	0.081	4.586	2.48400412796698	0.200836820083682	0.434042553191489	0.09
ENSG00000197746	0.355	15.052	1.61300309597523	1.30962343096234	5.97446808510638	2.01
ENSG00000158869	0.345	11.451	7.65118679050568	0.531380753138075	1.64255319148936	4.87
ENSG00000197405	0.032	3.021	1.41898864809082	0.0543933054393305	0.225531914893617	0.07
ENSG00000131042	0.023	2.126	0.38390092879257	0.0292887029288703	0.114893617021277	0.04
ENSG00000127951	0.032	5.718	0.155830753353973	0.196652719665272	0.740425531914894	0.15
ENSG00000165168	0.073	8.372	2.90196078431373	1.6234309623431	1.92765957446809	0.27
ENSG00000187116	0.033	1.666	0.928792569659443	0.0460251046025105	0.187234042553191	0.03
ENSG00000130066	0.507	23.058	5.52218782249742	2.6234309623431	6.79574468085106	10.29
ENSG00000221869	0.105	10.632	1.80185758513932	0.154811715481172	0.995744680851064	0.25
ENSG00000204103	0.031	5.008	0.0350877192982456	0.0376569037656904	0.425531914893617	0.08
ENSG00000103187	0.247	12.35	2.13209494324045	3.36401673640167	8.98297872340425	6.15
ENSG00000157557	0.019	1.783	0.43859649122807	0.0543933054393305	0.170212765957447	0.11
ENSG00000087086	16.766	190.241	29.0030959752322	18.071129707113	137.523404255319	31.13
ENSG00000066336	0.095	5.111	2.12693498452012	0.606694560669456	1.01276595744681	0.16
ENSG00000172216	0.098	5.122	1.53457172342621	0.414225941422594	1.19148936170213	0.22
ENSG00000224397	0.041	1.226	1.02063983488132	0.0753138075313808	0.174468085106383	0.03
ENSG00000119655	0.082	4.676	0.273477812177503	0.698744769874477	2.60425531914894	0.36
ENSG00000025708	0.111	5.497	0.7781217750258	0.384937238493724	3.92340425531915	0.43
ENSG00000231389	0.033	1.119	0.0237358101135191	11.2050209205021	6.20425531914894	0.08
ENSG00000028137	0.033	2.804	0.382868937048504	0.364016736401674	1.23829787234043	0.05
ENSG00000196126	0.037	2.094	0.0185758513931889	5.4979079497908	4.37021276595745	0.1
ENSG00000144802	0.038	1.788	1.42105263157895	0.556485355648536	2.21702127659574	0.2
ENSG00000148737	0.002	0.174	0.0598555211558308	0.0209205020920502	0.025531914893617	0
ENSG00000155465	0.01	1.487	0.0165118679050568	0.0920502092050209	0.323404255319149	0.01
ENSG00000125148	0.599	1.568	0.155830753353973	0.288702928870293	1.23829787234043	0.27
ENSG00000186407	0.011	0.875	0.00825593395252838	0.00836820083682008	0.0553191489361702	0.01
ENSG00000167996	14.225	53.882	17.280701754386	13.6987447698745	35.1914893617021	64.19
ENSG00000104763	0.135	4.806	1.59029927760578	1.02510460251046	2.68936170212766	2.26
ENSG00000137752	0.015	1.378	0.136222910216718	0.246861924686192	0.765957446808511	0.02
ENSG00000162444	0.053	3.15	0.400412796697626	0.0334728033472803	0.212765957446809	0.08
ENSG00000120129	0.335	14.039	5.46749226006192	3.72803347280335	2.62978723404255	0.62
ENSG00000164733	0.517	6.29	0.165118679050568	0.372384937238494	1.01702127659574	0.29
ENSG00000134046	0.033	2.182	0.31062951496388	0.627615062761506	4.25106382978723	0.15
ENSG00000173442	0.091	1.526	0.200206398348813	0.384937238493724	2.02127659574468	0.11
ENSG00000107372	0.324	2.944	0.712074303405573	0.623430962343096	2.7063829787234	0.48
ENSG00000160255	0.164	9.735	2.73374613003096	1.02510460251046	2.74042553191489	0.38
ENSG00000143669	0.028	2.291	1.07946336429309	1.23012552301255	0.463829787234043	0.47
ENSG00000172322	0.007	1.81	0.756449948400413	0.0334728033472803	0.0936170212765957	0.06
ENSG00000169554	0.083	7.156	0.367389060887513	1.56903765690377	0.821276595744681	2.3
ENSG00000198585	0.022	1.435	0.17750257997936	0.121338912133891	0.651063829787234	0.06
ENSG00000085514	0.011	1.034	0.314757481940144	0.0460251046025105	0.11063829787234	0.01
ENSG00000168899	0.041	1.66	0.134158926728586	0.246861924686192	0.872340425531915	0.36
ENSG00000104972	0.003	1.114	0.0103199174406605	0.246861924686192	0.54468085106383	0.01
ENSG00000118640	0.074	4.298	0.357069143446852	1.10878661087866	3.02127659574468	0.87
ENSG00000103381	0.02	1.978	0.513931888544892	0.205020920502092	0.608510638297872	0.05
ENSG00000076641	0.015	1.175	1.27863777089783	0.326359832635983	1.34468085106383	0.13
ENSG00000140044	0.02	2.454	0.366357069143447	0.112970711297071	0.319148936170213	0.07
ENSG00000197766	0.031	2.038	0.0505675954592363	0.0376569037656904	0.272340425531915	0.01
ENSG00000026297	0.046	2.39	1.06398348813209	3.01255230125523	1.11063829787234	0.18
ENSG00000137393	0.018	1.145	0.48813209494324	0.100418410041841	0.114893617021277	0.05
ENSG00000180353	0.108	5.544	1.81940144478844	1.84518828451883	6.20851063829787	0.3
ENSG00000015475	0.031	0.94	0.381836945304438	0.205020920502092	2.56170212765957	0.62
ENSG00000083223	0.037	1.581	0.365325077399381	0.761506276150628	2.27659574468085	0.31
ENSG00000028277	0.02	2.61	0.0629514963880289	3.67364016736402	4.82978723404255	0.02
ENSG00000115738	0.076	2.661	0.440660474716202	0.0543933054393305	0.778723404255319	0.88
ENSG00000065978	3.377	7.032	0.476780185758514	5.60669456066946	49.7063829787234	7.86
ENSG00000183023	0.009	1.087	0.287925696594427	0.0209205020920502	0.0425531914893617	0
ENSG00000131171	0.285	4.865	0.758513931888545	1.69874476987448	3.05957446808511	2.78
ENSG00000165140	0.012	0.975	0.0330237358101135	0.0251046025104603	0.0765957446808511	0.02
ENSG00000060971	0.031	0.963	0.303405572755418	0.418410041841004	2.11489361702128	0.15
ENSG00000216490	0.007	1.652	0.0691434468524252	0.184100418410042	0.319148936170213	0
ENSG00000172936	0.013	1.1	0.334365325077399	0.154811715481172	0.540425531914894	0.02
ENSG00000101160	0.093	4.528	0.30546955624355	1.59832635983264	3.45531914893617	0.53
ENSG00000162783	0.016	0.913	0.0722394220846233	1.1255230125523	1.05957446808511	0.07
ENSG00000261371	0.053	2.475	0.409700722394221	0.217573221757322	0.991489361702128	2.1
ENSG00000125753	0.053	2.724	1.64912280701754	1.65690376569038	2.61702127659574	2.89
ENSG00000171860	0.013	1.262	0.378740970072239	0.0209205020920502	0.114893617021277	0.01
ENSG00000147443	0.052	1.586	0.0485036119711042	0.108786610878661	0.834042553191489	1.36
ENSG00000143771	0.017	0.915	0.336429308565531	0.158995815899582	0.940425531914894	0.11
ENSG00000122644	0.5	1.938	0.0464396284829721	0.753138075313807	1.00851063829787	0.05
ENSG00000161921	0.011	0.482	0.194014447884417	0.0292887029288703	0.0425531914893617	0.13
ENSG00000182287	0.048	2.948	0.420020639834881	0.761506276150628	1.5063829787234	1.43
ENSG00000038945	0.002	0.153	0.00103199174406605	0	0.0127659574468085	0
ENSG00000129757	0	0.069	0.0154798761609907	0.00836820083682008	0.0170212765957447	0.01
ENSG00000146729	0.014	1.206	0.108359133126935	0.514644351464435	1.32765957446809	0.1
ENSG00000197329	0.016	1.001	0.520123839009288	1.28870292887029	2.57446808510638	0.12
ENSG00000114353	0.109	7.111	2.16615067079463	2.42677824267782	9.27659574468085	2.47
ENSG00000108219	0.023	1.1	0.230134158926729	0.309623430962343	0.787234042553192	0.2
ENSG00000156113	0.009	0.393	0.144478844169247	0.0251046025104603	0.459574468085106	0.02
ENSG00000138744	0.013	1.061	0.0206398348813209	0.418410041841004	0.531914893617021	0.03
ENSG00000088832	0.135	3.515	1.37461300309598	0.598326359832636	6.55744680851064	2.77
ENSG00000143878	0.018	0.816	0.107327141382869	1.01673640167364	2.52765957446808	0.06
ENSG00000114738	0.017	0.916	0.175438596491228	0.0920502092050209	0.570212765957447	0.22
ENSG00000127507	0.006	0.726	0.302373581011352	0.0334728033472803	0.0723404255319149	0.02
ENSG00000104974	0.003	0.724	0.0639834881320949	0.0167364016736402	0.0468085106382979	0.02
ENSG00000111229	0.354	10.96	3.92260061919505	5.93723849372385	17.0042553191489	3.06
ENSG00000129534	0.045	2.634	0.442724458204334	2.17154811715481	5.61276595744681	0.3
ENSG00000155307	0.016	2.021	1.60268317853457	0.317991631799163	1.6468085106383	0.09
ENSG00000084733	0.115	1.565	0.506707946336429	0.414225941422594	2.29787234042553	2.07
ENSG00000130775	0.024	1.525	0.33952528379773	0.422594142259414	1.59148936170213	0.1
ENSG00000135047	0.024	0.178	0.00103199174406605	0	0.00425531914893617	0
ENSG00000205542	4.337	81.142	26.4324045407637	43.602510460251	122.570212765957	164.68
ENSG00000144848	0.113	1.557	0.3890608875129	0.405857740585774	4.28510638297872	0.23
ENSG00000155659	0.017	1.952	0.0144478844169247	0.0292887029288703	0.217021276595745	0.02
ENSG00000160213	0.077	2.683	0.760577915376677	0.98326359832636	5.10212765957447	0.38
ENSG00000170873	0.019	1.015	0.0144478844169247	1.58995815899582	0.212765957446809	1.19
ENSG00000182578	0.01	0.607	0.00619195046439629	0	0.0468085106382979	0.03
ENSG00000167863	0.055	2.801	0.452012383900929	0.98744769874477	5.4468085106383	0.5
ENSG00000171522	0.004	0.312	0.0825593395252838	0.393305439330544	0.212765957446809	0.02
ENSG00000230989	0.042	1.605	0.510835913312694	0.313807531380753	2.83829787234043	0.7
ENSG00000011422	0.013	1.125	0.667698658410733	0.0292887029288703	0.174468085106383	0.04
ENSG00000135441	0.194	2.576	1.75438596491228	0.99163179916318	3.83829787234043	0.84
ENSG00000240065	0.049	0.899	0.272445820433437	1.73640167364017	7.83404255319149	0.35
ENSG00000131446	0.033	1.806	0.195046439628483	0.271966527196653	3.39148936170213	0.1
ENSG00000163466	0.228	10.952	4.63364293085655	5.22175732217573	23.7872340425532	5.18
ENSG00000101220	0.044	1.144	0.289989680082559	0.217573221757322	1.09787234042553	0.08
ENSG00000173372	0.005	0.482	0.00309597523219814	0.00418410041841004	0.0127659574468085	0.01
ENSG00000143549	0.228	10.202	3.9969040247678	4.65690376569038	16.2297872340426	11.71
ENSG00000146066	0.111	3.332	0.194014447884417	1.54811715481172	4.97872340425532	0.38
ENSG00000141574	0.009	0.57	0.0536635706914345	0.0209205020920502	0.0340425531914894	0
ENSG00000111679	0.076	2.365	0.748194014447884	1.71129707112971	3.87234042553191	0.24
ENSG00000105254	0.03	0.847	0.17234262125903	0.615062761506276	2.81276595744681	0.52
ENSG00000182220	0.091	2.675	0.455108359133127	0.564853556485356	4.01702127659574	0.6
ENSG00000109787	0.904	1.426	0.393188854489164	0.523012552301255	1.34468085106383	1.19
ENSG00000186350	0.139	1.266	0.263157894736842	0.0585774058577406	0.246808510638298	0.03
ENSG00000115165	0.034	0.894	0.48813209494324	1.23849372384937	5.80851063829787	0.09
ENSG00000176853	0.018	1.045	0.242518059855521	0.405857740585774	1.73617021276596	0.11
ENSG00000138071	0.1	9.254	3.76780185758514	3.44769874476987	7.85957446808511	1.82
ENSG00000110324	0.027	1.604	0.100103199174407	0.820083682008368	1.53617021276596	0.08
ENSG00000152818	0.049	2.39	0.232198142414861	2.10460251046025	1.78297872340426	0.17
ENSG00000175155	0.04	0.912	0.0846233230134159	0.410041841004184	0.28936170212766	0.35
ENSG00000087253	0.011	0.778	0.703818369453044	0.0292887029288703	0.0595744680851064	0.01
ENSG00000134996	0.034	1.724	0.929824561403509	0.753138075313807	3.01276595744681	0.78
ENSG00000172757	0.4	15.186	5.92363261093911	5.94560669456067	35.4893617021277	15.1
ENSG00000163041	0.887	15.311	10.844169246646	6.7071129707113	37.4	24.38
ENSG00000138594	0.037	2.119	0.752321981424149	0.786610878661088	2.82127659574468	2.09
ENSG00000161929	0.004	0.847	0.00928792569659443	1.09623430962343	0.0723404255319149	0.04
ENSG00000103642	0.011	1.32	0.288957688338493	0.259414225941423	0.774468085106383	0.16
ENSG00000099860	0.025	1.4	0.249742002063983	0.870292887029289	1.21276595744681	0.06
ENSG00000059377	0.028	1.822	0.291021671826625	0.163179916317992	0.723404255319149	0.96
ENSG00000113719	0.014	0.822	0.33952528379773	0.510460251046025	2.15744680851064	0.07
ENSG00000204525	0.356	8.684	4.67698658410733	6.88702928870293	28.2212765957447	6.91
ENSG00000118680	0.238	3.851	2.30030959752322	2.1255230125523	4.91489361702128	3.47
ENSG00000111832	0.072	1.187	0.168214654282766	0.774058577405858	5.60851063829787	0.29
ENSG00000155090	0.016	2.194	0.0423116615067079	0.217573221757322	1.3063829787234	0.08
ENSG00000179921	0.008	0.463	0.00619195046439629	0.00836820083682008	0.0425531914893617	0.01
ENSG00000147065	0.11	5.494	1.45201238390093	2.14644351464435	7.75744680851064	3.86
ENSG00000184007	0.428	4.43	1.15789473684211	2.94142259414226	11.4765957446809	4.14
ENSG00000091317	0.051	2.649	1.38493292053664	1.02092050209205	2.82127659574468	2.87
ENSG00000137845	0.02	1.712	0.403508771929825	0.573221757322176	2.28936170212766	0.46
ENSG00000070831	0.792	6.741	2.26934984520124	3.91213389121339	14.0765957446809	4.72
ENSG00000234745	0.38	14.222	4.25490196078431	9.94560669456067	31.4297872340426	6.85
ENSG00000143612	0.084	1.065	0.13312693498452	0.380753138075314	3.07234042553192	0.94
ENSG00000115234	0.081	1.308	0.195046439628483	0.518828451882845	2.41276595744681	0.4
ENSG00000131236	0.116	6.225	4.1031991744066	1.89539748953975	6.8936170212766	5
ENSG00000082397	0.007	0.378	0.00722394220846233	0.00836820083682008	0.0212765957446809	0.64
ENSG00000205220	0.011	0.782	0.121775025799794	0.401673640167364	2.34893617021277	0.1
ENSG00000131759	0.016	0.545	0.146542827657379	0.138075313807531	0.404255319148936	0.03
ENSG00000100918	0.004	0.061	0.00825593395252838	0.129707112970711	0.791489361702128	0.01
ENSG00000213064	0.005	0.895	0.111455108359133	0.569037656903766	1.07659574468085	0.09
ENSG00000101558	0.07	3.298	1.38802889576883	1.15062761506276	5.22127659574468	1.99
ENSG00000269821	0.005	0.097	0.0629514963880289	0.585774058577406	0.982978723404255	0.03
ENSG00000162923	0.291	1.647	0.535603715170279	0.368200836820084	1.46808510638298	0.43
ENSG00000150991	0.581	9.754	2.63467492260062	10.7029288702929	31.7446808510638	3.65
ENSG00000139132	0.008	0.928	0.397316821465428	0.0794979079497908	0.2	0.06
ENSG00000175489	0.004	0.751	0.202270381836945	0.0209205020920502	0.0723404255319149	0
ENSG00000140612	0.053	2.985	0.43343653250774	1.02510460251046	6.78723404255319	0.84
ENSG00000043462	0.014	0.913	0.320949432404541	0.117154811715481	0.280851063829787	0.36
ENSG00000124126	0.044	1.789	0.559339525283798	0.828451882845188	1.64255319148936	0.08
ENSG00000100077	0.009	0.785	0.0154798761609907	0.602510460251046	0.28936170212766	0.19
ENSG00000089127	0.006	0.556	0.00206398348813209	0.213389121338912	1.20425531914894	0
ENSG00000183779	0	0.045	0	0.0543933054393305	0.00851063829787234	0
ENSG00000077420	0.022	2.165	0.881320949432405	1.20502092050209	1.4468085106383	0.11
ENSG00000120314	0.006	0.188	0.0577915376676987	0.138075313807531	0.838297872340426	0.05
ENSG00000178996	0.006	0.706	0.194014447884417	0.0920502092050209	0.634042553191489	0.01
ENSG00000140090	0.011	0.634	0.0918472652218782	0.00418410041841004	0.0468085106382979	0
ENSG00000110446	0.011	0.643	0.116615067079463	0.150627615062762	0.140425531914894	0.02
ENSG00000146540	0.017	0.186	0.0134158926728586	0.384937238493724	1.15744680851064	0.28
ENSG00000155957	0.022	2.002	1.0061919504644	1.27196652719665	3.71063829787234	0.3
ENSG00000198399	0.03	1.162	0.411764705882353	1.67782426778243	2.40425531914894	0.31
ENSG00000065135	0.019	1.192	0.73374613003096	0.736401673640167	3.37021276595745	0.32
ENSG00000110422	0.067	2.108	0.485036119711042	0.380753138075314	1.03404255319149	0.41
ENSG00000168961	0.035	1.377	0.0392156862745098	0.313807531380753	0.148936170212766	0.01
ENSG00000171148	0.065	0.438	0.152734778121775	0.317991631799163	1.37872340425532	1
ENSG00000166710	5.727	61.375	23.8617131062951	54.9372384937238	196.748936170213	51.44
ENSG00000083290	0.006	0.119	0.00412796697626419	0.0251046025104603	0.106382978723404	0
ENSG00000152291	0.062	2.717	0.856553147574819	1.72803347280335	3.51914893617021	1.49
ENSG00000078369	0.064	2.476	0.590299277605779	0.95397489539749	4.34042553191489	1.17
ENSG00000188820	0.004	0.246	0.0526315789473684	0.205020920502092	0.0553191489361702	0
ENSG00000163110	0.011	0.677	0.192982456140351	0.142259414225941	0.527659574468085	0.55
ENSG00000110315	0.025	1.176	0.34468524251806	0.418410041841004	0.429787234042553	0.14
ENSG00000138760	0.017	0.832	0.0980392156862745	0.221757322175732	1.96595744680851	0.01
ENSG00000124357	0.014	0.763	0.139318885448916	0.259414225941423	0.982978723404255	0.08
ENSG00000103274	0.005	0.344	0.0196078431372549	0.205020920502092	1.0936170212766	0.02
ENSG00000130414	0.029	1.064	0.125902992776058	0.690376569037657	3.65957446808511	0.38
ENSG00000113070	0.004	0.508	0.021671826625387	0.0125523012552301	0.0468085106382979	0
ENSG00000157873	0.047	0.56	0.119711042311662	0.694560669456067	1.44255319148936	0.21
ENSG00000168438	0.016	1.279	0.240454076367389	1.18410041841004	1.67659574468085	0.1
ENSG00000172775	0.04	0.532	0.137254901960784	0.368200836820084	1.99148936170213	0.32
ENSG00000067560	0.171	7.182	2.01341589267286	2.78661087866109	11.0936170212766	5.53
ENSG00000108518	0.521	12.991	7.55211558307534	7.02510460251046	31.9829787234043	16.79
ENSG00000120992	0.028	1.606	0.510835913312694	0.686192468619247	3.50212765957447	0.6
ENSG00000204592	0.516	10.635	4.70794633642931	11.489539748954	19.0595744680851	12.44
ENSG00000134516	0.033	1.821	0.328173374613003	1.15899581589958	2.4936170212766	0.04
ENSG00000133943	0.006	0.351	0.0361197110423117	0.280334728033473	1.08085106382979	0.03
ENSG00000122033	0.054	0.905	0.280701754385965	0.552301255230126	2.37021276595745	0.21
ENSG00000168092	0.026	0.943	0.338493292053664	0.485355648535565	1.34893617021277	0.15
ENSG00000122122	0.018	0.983	0.289989680082559	0.464435146443515	2.00425531914894	0.02
ENSG00000132530	0.008	0.435	0.00722394220846233	0.585774058577406	0.0638297872340425	0.04
ENSG00000167261	0.014	0.276	0.183694530443756	0.217573221757322	0.0851063829787234	0
ENSG00000121281	0.013	0.435	0.0670794633642931	0.167364016736402	0.4	0
ENSG00000165175	0.014	0.373	0.229102167182663	0.121338912133891	0.336170212765957	0.31
ENSG00000110395	0.011	0.932	0.318885448916409	0.493723849372385	0.872340425531915	0.87
ENSG00000141968	0.008	0.501	0.165118679050568	0.238493723849372	1.73617021276596	0.05
ENSG00000166326	0.022	1.051	0.0402476780185759	0.98326359832636	1.69787234042553	0.1
ENSG00000120913	0.011	0.642	0.0897832817337461	0.422594142259414	0.276595744680851	0.05
ENSG00000110057	0.015	0.711	0.103199174406605	0.347280334728033	1.37446808510638	0.01
ENSG00000130254	0.012	0.595	0.13312693498452	0.807531380753138	3.16595744680851	0.11
ENSG00000113369	0.022	0.723	0.123839009287926	0.640167364016736	1.14042553191489	0.13
ENSG00000134982	0.016	0.568	0.282765737874097	0.401673640167364	1.14042553191489	0.06
ENSG00000107290	0.027	1.737	0.303405572755418	1.76569037656904	2.77021276595745	0.43
ENSG00000106052	1.155	2.524	0.933952528379773	1.4602510460251	4.48510638297872	1.11
ENSG00000123106	0.064	0.284	0.0423116615067079	0.502092050209205	0.940425531914894	0.08
ENSG00000067248	0.092	0.573	0.0639834881320949	0.305439330543933	2.14893617021277	0.19
ENSG00000171700	0.027	1.241	0.588235294117647	0.769874476987448	1.54893617021277	0.11
ENSG00000158717	0.025	1.047	0.343653250773994	0.246861924686192	1.01276595744681	0.14
ENSG00000198668	0.232	6.495	4.19401444788442	5.80334728033473	33.736170212766	5.69
ENSG00000106785	0.005	0.468	0.0392156862745098	0.171548117154812	0.391489361702128	0.02
ENSG00000153317	0.215	1.171	0.621259029927761	0.347280334728033	0.731914893617021	2.14
ENSG00000132676	0.043	0.595	0.0773993808049536	0.414225941422594	2.50212765957447	0.12
ENSG00000160131	0.016	1.032	0.187822497420021	0.313807531380753	2.65106382978723	0.26
ENSG00000055070	0.033	0.718	0.145510835913313	0.460251046025105	1.97446808510638	0.6
ENSG00000197892	0.014	0.735	0.0474716202270382	0.234309623430962	1.48510638297872	0.14
ENSG00000175387	0.041	0.599	0.154798761609907	0.405857740585774	1.06808510638298	0.71
ENSG00000136286	0.059	1.83	0.151702786377709	0.648535564853556	2.18297872340426	0.1
ENSG00000136436	0.164	1.386	0.209494324045408	0.518828451882845	1.65531914893617	0.18
ENSG00000066136	0.016	0.425	0.117647058823529	0.276150627615063	1.13191489361702	0.09
ENSG00000123983	0.011	0.358	0.154798761609907	0.288702928870293	1.06382978723404	0.08
ENSG00000148803	0.006	0.437	0.0103199174406605	0.200836820083682	0.608510638297872	0.01
ENSG00000171206	0.018	0.984	0.21671826625387	0.426778242677824	0.982978723404255	0.24
ENSG00000137409	0.146	1.042	0.141382868937049	0.585774058577406	1.7063829787234	0.4
ENSG00000138029	0.084	1.37	0.139318885448916	0.447698744769874	1.99574468085106	0.32
ENSG00000118596	0.004	0.546	0.00515995872033024	0.259414225941423	0.834042553191489	0.11
ENSG00000109519	0.016	0.878	0.223942208462332	0.313807531380753	1.8468085106383	0.06
ENSG00000123143	0.03	0.764	0.164086687306502	0.535564853556485	1.35744680851064	0.16
ENSG00000116918	0.039	0.788	0.39422084623323	0.359832635983264	1.26808510638298	0.18
ENSG00000233429	0.013	0.689	0.342621259029928	0.242677824267782	0.323404255319149	0.21
ENSG00000105058	0.036	0.781	0.22703818369453	0.543933054393305	2.05531914893617	0.7
ENSG00000221983	7.648	23.305	4.40660474716202	19.836820083682	52.7063829787234	5.57
ENSG00000109103	0.013	0.39	0.0825593395252838	0.271966527196653	0.514893617021277	0.03
ENSG00000131669	0.028	1.084	0.470588235294118	0.0502092050209205	0.374468085106383	0.22
ENSG00000121858	0.012	1.516	0.453044375644995	0.150627615062762	0.748936170212766	0.03
ENSG00000214753	0.023	0.499	0.115583075335397	0.280334728033473	1.63829787234043	0.25
ENSG00000115084	0.018	0.276	0.0928792569659443	0.276150627615063	0.578723404255319	0.13
ENSG00000104324	0.013	0.577	0.247678018575851	0.108786610878661	0.0936170212765957	0.19
ENSG00000148719	0.094	0.598	0.0959752321981424	0.221757322175732	1.73617021276596	0.09
ENSG00000122674	0.008	0.566	0.187822497420021	0.338912133891213	1.13617021276596	0.04
ENSG00000136147	0.005	0.613	0.136222910216718	0.523012552301255	1.05957446808511	0.05
ENSG00000126351	0.01	0.255	0.0639834881320949	0.0878661087866109	0.119148936170213	0.09
ENSG00000169019	0.01	0.817	0.13312693498452	0.393305439330544	1.88510638297872	0.09
ENSG00000136504	0.017	0.341	0.113519091847265	0.364016736401674	0.974468085106383	0.06
ENSG00000160404	0.009	0.358	0.0753353973168215	0.0502092050209205	0.774468085106383	0.05
ENSG00000157191	0.043	0.576	0.0835913312693498	0.573221757322176	0.974468085106383	0.24
ENSG00000130340	0.005	0.146	0.0123839009287926	0.615062761506276	0.340425531914894	0.83
ENSG00000102172	0.018	0.722	0.0753353973168215	0.384937238493724	2.00851063829787	0.68
ENSG00000119004	0.003	0.262	0.0392156862745098	0.384937238493724	1.43829787234043	0.09
ENSG00000241685	0.024	0.531	0.0815273477812178	0.158995815899582	1.20425531914894	0.49
ENSG00000180488	0.003	0.221	0.0371517027863777	0.246861924686192	0.459574468085106	0.02
ENSG00000134086	0.016	0.592	0.131062951496388	0.556485355648536	1.56170212765957	0.2
ENSG00000121390	0.008	0.427	0.134158926728586	0.527196652719665	2.29787234042553	0.26
ENSG00000213593	0.005	0.213	0.0257997936016512	0.154811715481172	1.83404255319149	0.09
ENSG00000104442	0.006	0.19	0.0371517027863777	0.242677824267782	1.13617021276596	0.15
ENSG00000125871	0.015	0.312	0.0928792569659443	0.326359832635983	1.09787234042553	0.13
ENSG00000122085	0.02	0.297	0.0526315789473684	0.535564853556485	1.78723404255319	0.26
ENSG00000183513	0.023	0.362	0.107327141382869	0.251046025104602	1.18297872340426	0.09
ENSG00000138496	0.011	0.404	0.125902992776058	0.217573221757322	0.561702127659575	0.06
ENSG00000186001	0.007	0.195	0.0505675954592363	0.338912133891213	0.557446808510638	0.05
ENSG00000102390	0.005	0.246	0.0526315789473684	0.255230125523013	1.50212765957447	0.03
ENSG00000121749	0.03	0.519	0.174406604747162	0.368200836820084	1.92340425531915	0.69
ENSG00000116001	0.009	0.417	0.0928792569659443	0.497907949790795	1.33617021276596	0.66
ENSG00000078043	0.003	0.39	0.101135190918473	0.301255230125523	0.74468085106383	0.04
ENSG00000144744	0.011	0.447	0.154798761609907	0.280334728033473	1.35744680851064	0.11
ENSG00000135900	0.008	0.348	0.0608875128998968	0.330543933054393	1.60851063829787	0.17
ENSG00000100445	0.012	0.176	0.0288957688338493	0.305439330543933	0.651063829787234	0.06
ENSG00000234420	0.005	0.124	0.0319917440660475	0.393305439330544	0.8	0.03
ENSG00000172578	0.001	0.142	0.0536635706914345	0.267782426778243	1.25106382978723	0.53
ENSG00000145216	0.01	0.316	0.0856553147574819	0.506276150627615	2.25531914893617	0.32
ENSG00000170296	0.146	0.88	0.301341589267286	0.217573221757322	0.523404255319149	0.1
ENSG00000015171	0.009	0.114	0.0123839009287926	0.343096234309623	0.838297872340426	0.22
ENSG00000231074	0.009	0.106	0.0237358101135191	0.317991631799163	0.497872340425532	0.02
ENSG00000112159	0.01	0.18	0.0309597523219814	0.430962343096234	1.59574468085106	0.02
ENSG00000164978	0.018	0.294	0.043343653250774	0.251046025104602	1.47234042553191	0.13
ENSG00000140365	0.012	0.314	0.0980392156862745	0.200836820083682	2.00851063829787	0.29
ENSG00000105518	0.014	0.908	0.0794633642930857	0.251046025104602	1.46808510638298	0.03
ENSG00000012983	0.192	0.226	0.0185758513931889	0.284518828451883	0.634042553191489	1.2
ENSG00000147853	0.009	0.2	0.0588235294117647	0.133891213389121	1.09787234042553	0.32
ENSG00000180964	0.008	0.24	0.0237358101135191	0.246861924686192	0.812765957446808	0.25
ENSG00000145782	0.027	0.848	0.301341589267286	0.882845188284519	1.9531914893617	0.21
ENSG00000126768	0.095	0.441	0.136222910216718	0.301255230125523	2.1063829787234	0.32
ENSG00000175115	0.022	0.463	0.140350877192982	0.644351464435146	1.14042553191489	0.35
